SampleID,PCo1,PCo2,PCo3,DMM_L6,Dataset,Shannon,Ethnicity_initial,Ethnicity,Group,SuperGroup,Prevotella_copri,Bacteroidaceae,Prevotellaceae,Ruminococcaceae,Lachnospiraceae,Clostridiales fam. incertae sedis,Clostridiaceae,Unclassified,Eubacteriaceae,Rikenellaceae,Firmicutes fam. incertae sedis,Oscillospiraceae,Veillonellaceae,Tannerellaceae,Bifidobacteriaceae,Bacteroidales fam. incertae sedis,Proteobacteria fam. [Acetobacteraceae/Enterobacteriaceae],Selenomonadaceae,Sutterellaceae,Firmicutes fam. [Lachnospiraceae/Lactobacillaceae],Coriobacteriaceae,Bacteria fam. incertae sedis,Acidaminococcaceae,Erysipelotrichaceae,Firmicutes fam. [Carnobacteriaceae/Acidaminococcaceae],Streptococcaceae,Akkermansiaceae,Barnesiellaceae
SRR413575,0.163263463,-0.031969085,-0.021151898,Cluster 2,PRJNA422434,5.7058923,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000183258,0.448839958,0.006729355,0.161600663,0.074245672,0.048376894,0.024693228,0.037129118,0.063962631,0.038580738,0.005636784,0.014815377,0.000490457,0.00745728,0.00015082,0.009869871,0,0.003327419,0.008643804,0,0.000855257,0.003008104,0.0000766,0.001140777,0.025817558,0.000152591,0,0.00030178
SRR413576,-0.241417458,-0.243632997,-0.202757428,Cluster 3,PRJNA422434,4.307478035,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 3,0.385968895,0.113613498,0.505072419,0.065581141,0.039456588,0.026131282,0.006173799,0.018122441,0.013633975,0.042913809,0.00100864,0.01564063,0.034800285,0.00423566,0.001207272,0.015574398,0.005768618,0.037186758,0.004195828,0,0.000787608,0.000126681,0.000504801,0.00029523,0.023048626,0.001115102,0,0.001070055
SRR413577,0.293975681,-0.178648418,-0.020444208,Cluster 2,PRJNA422434,4.093297183,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,7.00E-05,0.481502502,0.068334974,0.015972892,0.041558773,0.013446308,0.02723894,0.042760487,0.010753494,0.002489365,0,0.00041381,0.000438262,0.00277461,0.001960638,0,0.000933683,0,0.010115634,0,0,0,0,0.002032882,0.063116959,0.003643483,0.006828168,0
SRR413578,0.334146597,-0.217904948,-0.063857273,Cluster 2,PRJNA422434,4.487941245,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000510589,0.45271605,0.001090201,0.03501358,0.057353637,0.008700563,0.040232308,0.035695232,0.016183681,0,0.000541706,0.00392944,0.015465577,0.092212554,0.000420977,0.006170583,0.082672654,0.011515906,0.002115715,0,0.012379798,0.000364379,0.000112544,0.004555613,0.037584616,0.006011112,0,0
SRR413579,0.270301058,-0.184950622,-0.014820872,Cluster 2,PRJNA422434,5.127301653,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000147396,0.571354375,0.000147396,0.03406603,0.040808179,0.081916411,0.014199056,0.021519156,0.039817798,0.034715001,0.003361436,0.007423878,0.002818849,0.014822479,0.0000291,0.001754601,0.0000773,0.089109462,0.000337714,0,0.000259248,0.003054106,0.000248144,0.001045816,0.003212411,0.000930389,0,0.007699915
SRR413580,0.036588201,-0.00482872,0.014509885,Cluster 2,PRJNA422434,5.097166286,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.00013592,0.343384716,0.072408816,0.096187832,0.057142449,0.091834289,0.075186737,0.020451181,0.049415797,0.033472066,0.002624945,0.018876014,0.040895761,0.008448029,0.00112358,0.001228795,0.041021575,0.007005091,0.000857283,0.0000439,0.003307429,0.014624453,0.000783692,0.000386046,0.000828696,0.000534142,0,0
SRR413581,-0.06557586,-0.145990289,-0.080723737,Cluster 2,PRJNA422434,5.503914797,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.127960766,0.198751629,0.188729107,0.055680325,0.06173671,0.175649188,0.094009402,0.033476788,0.034802046,0.01042189,0.002397632,0.008363006,0.000549885,0.005831983,0,0.012106065,0.0000544,0.002237183,0.019447429,0.048691625,0.001066468,0.001536702,0.000111588,0.000627409,0.013654613,0.000375846,0,0.001252336
SRR413582,-0.281747785,-0.235527657,-0.125123453,Cluster 3,PRJNA422434,4.937018142,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 3,0.231718653,0.087045768,0.469007732,0.033247081,0.011839686,0.032325187,0.02556647,0.031600939,0.026863016,0.036715588,0.005944384,0.016582582,0.081859345,0.008580261,0.000889958,0.007074327,0.045955763,0.005677807,0.002867008,0,0.000494792,0.000122135,0,0.005236692,0.001823718,0.046292232,0.000851925,0.0000473
SRR413583,0.136502811,0.012346894,-0.071858289,Cluster 1,PRJNA422434,5.613075438,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 1,0.000182275,0.131359464,0.000494134,0.149094336,0.08481705,0.071775173,0.057053684,0.02958904,0.119625385,0.008016443,0.003046228,0.003991615,0.044917659,0.012400641,0.023587384,0.028223252,0.001061013,0.082927592,0.042071217,0,0.000432616,0.007014072,0.001433802,0.000860026,0,0.077785304,0.000337814,0.008347616
SRR413584,0.080610318,-0.01664311,0.153498977,Cluster 2,PRJNA422434,6.102606755,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000141354,0.153766679,0.000141354,0.184813513,0.015685275,0.145069325,0.098793073,0.045822998,0.08287426,0.05563129,0.096925994,0.008608982,0,0.005294249,0,0.001868476,0.010403126,0,0.002574168,0.00013067,0,0.001642501,0,0.001473047,0.019159288,0.000735699,0.009281616,0
SRR413585,0.170445011,-0.10985888,0.1181333,Cluster 2,PRJNA422434,4.851404787,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,8.52E-05,0.33310708,0.000505026,0.132872611,0.020163853,0.092151303,0.026939024,0.036560425,0.008775639,0.078529547,0.002575527,0.005059565,0.005832382,0.015546235,0.000617473,0.002118108,0.195635877,0,0.001687574,0.002008426,0.002014034,0.001333647,0.000715417,0.003293315,0.008982009,0.000490306,0,0
SRR413586,0.07637868,-0.018371475,0.122249953,Cluster 1,PRJNA422434,6.300628362,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 1,0.005243039,0.155334399,0.006224325,0.091285776,0.038713844,0.164604084,0.185303862,0.042048718,0.025671139,0.086235651,0.031871399,0.016194839,0.006555491,0.007934895,0.000769902,0.005467007,0.009225631,0.001053423,0.004956068,0.007278016,0.00324106,0.000519834,0.002602562,0.005275725,0.011422836,0.001560634,0.010807451,0.005363553
SRR413587,0.328740782,-0.198353718,-0.049925082,Cluster 2,PRJNA422434,4.72961058,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000188274,0.575474066,0.000217724,0.169346173,0.029788985,0.058764876,0.010293444,0.024086054,0.002958904,0.00822735,0.000156118,0.002960848,0.001325612,0.025438452,0.000236297,0,0,0.019193198,0.018635226,0.0000773,0.001104009,0.002954922,0,0.001320596,0.015899814,0.003493987,0,0
SRR413588,-0.119623472,-0.216393509,-0.129244811,Cluster 3,PRJNA422434,5.011138768,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 3,0.248664868,0.115162174,0.251600042,0.065818794,0.038397807,0.043879074,0.013428421,0.042868185,0.072758167,0.031803124,0.019141728,0.077364215,0.0001353,0.006579039,0.002971186,0.007221339,0.045176219,0,0.002910085,0.057495797,0.002838835,0.012642673,0.068564064,0.006426358,0,0.000642648,0.000135108,0.002110599
SRR413589,0.153472925,-0.010571557,-0.02530427,Cluster 2,PRJNA422434,5.470256989,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000360334,0.37706714,0.0013958,0.120885985,0.090082339,0.050752716,0.034103014,0.037294248,0.039436623,0.013822502,0.006993928,0.02025571,0.003563292,0.004602016,0,0.000478844,0.002086131,0.0000668,0.011172591,0.009380972,0.003208413,0.001004898,0.006746031,0.010728474,0.001395245,0.000432346,0.000208561,0.003954638
SRR413590,-0.279295116,-0.27559134,-0.261001648,Cluster 3,PRJNA422434,3.727050125,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 3,0.563329636,0.111570636,0.579972417,0.045401011,0.023913001,0.055207445,0.025023411,0.01426149,0.045485146,0.003081433,0.001557331,0.015677158,0.003811231,0.01055429,0,0.002281401,0.0000918,0.009838941,0.016117899,0.003391745,0.001140194,0.00208553,0.017335013,0.002906648,0.000113522,0.000111665,0,0.001236162
SRR413591,0.249098706,-0.178432019,0.079992783,Cluster 2,PRJNA422434,4.860847263,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000138081,0.520437634,0.000138081,0.065179272,0.016620653,0.103799165,0.016091676,0.035323352,0.060814532,0.055189236,0.004718297,0.043277359,0.000727803,0.004680985,0,0.001773728,0.000518572,0.00948573,0.006408524,0,0.001032325,0.0000705,0.033920621,0.004133765,0,0.000975912,0,0.001480312
SRR413592,0.352192303,-0.141810905,-0.063676621,Cluster 2,PRJNA422434,4.258758607,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000196985,0.45483988,0.000359156,0.209031731,0.07092014,0.031103405,0.056688186,0.08693517,0,0.002485578,0,0.008282843,0,0.015681154,0.001197363,0,0.006173653,0,0.000692968,0,0,0,0,0.012866869,0.034744031,0.000170166,0.000264459,0
SRR413593,-0.173867862,-0.2784559,-0.336380379,Cluster 2,PRJNA422434,2.82749314,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.490863871,0.263256977,0.495565495,0.070188134,0.010085845,0.002724375,0.010005222,0.063780852,0,0,0.006637729,0.0000666,0.000110738,0.014345517,0.001510488,0,0.001736739,0,0,0,0,0.000107495,0,0.001722176,0.028559016,0.001628428,0,0
SRR413594,0.278086484,-0.219211537,-0.023539704,Cluster 2,PRJNA422434,3.954184626,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.00022273,0.595759257,0.00239938,0.062259693,0.015495275,0.02112711,0.010139282,0.011872455,0.14372207,0.00349107,0.001673179,0.001067553,0.000805213,0.057680027,0.002235767,0.002003449,0.001267789,0,0.010742087,0,0.000271425,0.021711416,0,0.000441076,0.000372233,0.019566919,0,0
SRR413595,-0.358059556,-0.259384454,-0.361912345,Cluster 3,PRJNA422434,2.369299719,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 3,0.486924461,0.001117807,0.833237852,0.013812091,0.094641961,0.007460674,0.005100353,0.011510626,0.000432358,0,0,0,0.00321025,0.0001198,0.005956705,0,0.000299804,0,0.000306591,0.002014686,0.000968169,0.003218777,0,0,0.000392675,0.000534782,0,0
SRR413596,0.195863008,-0.120360443,0.033140183,Cluster 2,PRJNA422434,4.307493768,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000240706,0.515421869,0.001260363,0.076437775,0.057827572,0.189162294,0.005508985,0.026549067,0.0144882,0.018513014,0.005325384,0.011781097,0,0.002228583,0.001346321,0.006044447,0,0.031786157,0.003150628,0,0.00058426,0.004834428,0,0.0001265,0.013180136,0.000128603,0.004604433,0.003959514
SRR413597,0.333624979,-0.162974832,-0.072500089,Cluster 2,PRJNA422434,4.784625125,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000213966,0.47309201,0.000213966,0.068978555,0.036697462,0.096632567,0.056518606,0.034449082,0.106771082,0,0.010182551,0.003003156,0.000408082,0.005713152,0.001678298,0.002539999,0.000132057,0.01331977,0.025253292,0,0,0.019959324,0,0.003796924,0.020714343,0.00189431,0,0
SRR413598,-0.122741817,0.031502907,0.107938387,Cluster 3,PRJNA422434,6.548125747,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 3,0.056197271,0.116361187,0.107750862,0.107502132,0.060500916,0.167535482,0.074485228,0.047733859,0.017812404,0.03820283,0.032163613,0.026403136,0.037302129,0.004441604,0.000310358,0.016599451,0.002345653,0.009611508,0.00496857,0.018440507,0.004990452,0.002824496,0.007132939,0.022371117,0.002616905,0.000737068,0.021197698,0.000177618
SRR413599,0.277862417,-0.069266537,-0.075039792,Cluster 2,PRJNA422434,5.585529277,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000123974,0.378044574,0.000310774,0.147908229,0.097743281,0.013691213,0.055999324,0.040460189,0.013505603,0.01509679,0.00057572,0.00659569,0.027866552,0.029745439,0.003266128,0.033561006,0.00436535,0.001891889,0.008950821,0.027048932,0.003678918,0.002764803,0.00570278,0.001461232,0.01806948,0.000812559,0.009976561,0
SRR413600,0.217933947,-0.096921544,0.052876168,Cluster 2,PRJNA422434,5.688816005,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000259929,0.472192863,0.014186617,0.065849021,0.062744667,0.058119759,0.008013082,0.042540347,0.025994004,0.085776365,0.001879415,0.011262803,0.009180397,0.011928359,0.000206175,0.016416128,0.001268417,0,0.008178414,0.005773411,0.000245433,0.000826469,0.00097621,0.002239167,0.030418545,0.002845419,0,0
SRR413601,0.268007721,-0.196867819,-0.004096939,Cluster 2,PRJNA422434,4.106100506,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,7.05E-05,0.602354651,0.007452365,0.117710831,0.008231093,0.00527775,0.006711488,0.034750383,0.000228167,0.00276946,0.0000671,0.00277245,0.000295109,0.033884194,0.000354142,0.01790086,0.093482089,0,0.03044967,0.0000753,0.000136731,0.0000891,0,0.001041949,0.0000632,0.000681992,0.000186097,0
SRR413602,0.198963544,0.092979534,-0.128715871,Cluster 2,PRJNA422434,4.758339428,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000327654,0.272167573,0.000327654,0.053501495,0.23250524,0.037088717,0.03517793,0.045790328,0.158784902,0.01591692,0.001499735,0.0012152,0.002656375,0.013888871,0.007249934,0,0.002392223,0,0.012423786,0,0.000377742,0.005140305,0,0.000309377,0.008968953,0.009912834,0.0000234,0
SRR413603,0.247495223,-0.164431264,0.000596721,Cluster 2,PRJNA422434,4.829475033,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000124004,0.472054351,0.019950904,0.00890685,0.044139247,0.014141347,0.066460461,0.03920717,0.037410862,0.068551193,0.00052879,0.001022703,0.000315813,0.079451669,0.00061586,0.002060414,0.048903759,0,0.00441069,0,0,0.000458846,0,0.000940496,0.028456438,0.001179965,0.000164878,0
SRR413604,0.22722967,-0.083632314,-0.090786395,Cluster 2,PRJNA422434,4.20346245,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0,0.219087281,0.410432631,0.108765049,0.064196193,0.02129312,0.022108065,0.024646712,0.053132942,0.002864711,0,0.003151895,0.000206426,0.011531169,0.000232216,0.003067365,0.000474696,0,0.017868435,0,0,0.003698539,0,0.000714412,0.013673006,0.000117669,0,0.000177551
SRR413605,0.303133278,-0.14886873,-0.061823202,Cluster 2,PRJNA422434,3.807824309,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000182029,0.60294772,0.000336922,0.02047809,0.110841963,0.044720803,0.050919515,0.045080834,0.020367925,0,0,0,0.047795613,0.0000212,0.001309645,0,0.000650765,0,0.016716045,0.00012128,0.003499689,0.000204936,0,0.001207292,0.0000443,0.001926622,0,0.0000296
SRR413606,0.303283752,-0.104569292,-0.079566602,Cluster 2,PRJNA422434,5.206931108,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000284609,0.34353257,0.000310609,0.123481598,0.1209879,0.112566754,0.049826923,0.0437885,0.130982425,0.002820978,0.002156947,0.001406727,0.000552427,0.015005975,0.000769804,0.002732425,0.002526813,0,0.017491648,0,0.002451296,0.002339076,0,0.000870191,0.015728232,0.001994163,0,0
SRR413607,0.350160807,-0.235668157,-0.047857878,Cluster 2,PRJNA422434,4.761619686,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000207226,0.621430874,0.000272126,0.044243507,0.043921848,0.035121404,0.013058682,0.021343121,0.04887182,0.024431789,0.001186233,0,0.000191663,0.044799639,0.003835365,0.003519077,0.000983247,0,0.014234955,0.0000366,0.002301646,0,0,0.003165535,0.031569649,0.001495717,0,0
SRR413608,0.178933348,-0.097479085,-0.038357553,Cluster 2,PRJNA422434,3.305754765,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000269961,0.5589712,0.000910509,0.090451768,0.075739434,0.011997272,0.016953144,0.037433351,0.027549395,0.007646464,0,0,0.031930737,0.122897693,0.000398595,0.000228038,0.002878247,0,0,0.0000961,0.001745731,0,0,0.002774371,0,0.001208025,0,0
SRR413609,-0.209662042,-0.272831084,-0.277202315,Cluster 2,PRJNA422434,3.802033592,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.266923055,0.095435241,0.576146106,0.024258244,0.036884128,0.02556088,0.058059435,0.018806084,0.000648818,0.0000421,0.0000264,0,0.001168239,0.012680224,0.002798839,0.000120746,0.00141123,0,0.033836838,0.0000722,0.001244969,0.000181848,0.032331735,0.000331763,0.075030931,0.0001727,0,0
SRR413610,0.133077719,0.107432346,-0.146948078,Cluster 1,PRJNA422434,4.691984522,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 1,6.48E-05,0.071252939,0.0000648,0.062588861,0.328360766,0.10013994,0.027576905,0.05516305,0.004575903,0.032192415,0.005458202,0.000640138,0.005861954,0,0.000291324,0,0.002752183,0.000186548,0.009947309,0.204848039,0.000129604,0.000719531,0.00028147,0.002371388,0,0.045319881,0,0
SRR413611,-0.278394899,-0.259032272,-0.267857505,Cluster 3,PRJNA422434,3.888293886,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 3,0.397680607,0.101883799,0.502959525,0.066269763,0.025931756,0.04272736,0.025901296,0.00971424,0.024044198,0.0009542,0.009711636,0.011507357,0.030404766,0.001785249,0.000362135,0.000163835,0.00783573,0.004879045,0.009844351,0,0.000691599,0.000118946,0,0.002365728,0.0000767,0.0001124,0,0
SRR413612,-0.015538546,-0.074131491,-0.026619848,Cluster 1,PRJNA422434,6.278682598,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 1,0.114270183,0.195012783,0.168537515,0.092131055,0.08282393,0.108272401,0.043418312,0.063701907,0.031779238,0.0214166,0.016178997,0.03370751,0.005119036,0.007580521,0.000950397,0.013220927,0.027566182,0.001863088,0.000773295,0.015588582,0.006036221,0.008960425,0.013138745,0.002741027,0.011718605,0.001377052,0.0001897,0.004577355
SRR413613,0.097629865,-0.001635381,0.088265893,Cluster 2,PRJNA422434,5.731404577,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.00021124,0.19520642,0.00026844,0.175891515,0.040262323,0.061633812,0.1377182,0.049391829,0.072876148,0.131651924,0.002065113,0.068896639,0.000325283,0.007502471,0.002575286,0.008619152,0.00025143,0.0000282,0.002294891,0,0.002175725,0.001705237,0.010429864,0.000590457,0.006530218,0.000831427,0.001216231,0
SRR413614,0.169819642,-0.105473977,0.075322628,Cluster 2,PRJNA422434,5.565735091,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000328955,0.346545197,0.00048056,0.185239335,0.033719627,0.119229072,0.02823187,0.039680377,0.123133605,0.032982098,0.001288979,0.017670104,0.0002045,0.003969369,0.000261263,0.003863767,0.000170781,0.014422176,0.006379502,0,0.000208549,0.000476977,0.022040503,0.003633337,0.00010874,0.000306419,0.001106051,0.001334083
SRR413615,0.126231014,0.012954378,-0.046891078,Cluster 2,PRJNA422434,5.459959391,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000121634,0.259072594,0.162860551,0.171410829,0.072572849,0.039778285,0.007218935,0.033194168,0.04593288,0.010222778,0.001487147,0.006236919,0.044045786,0.015054246,0.024604942,0.018976374,0.007863454,0,0.014632707,0.016833929,0.00173262,0.006494368,0,0.003273844,0.007821771,0.003949246,0.001115529,0
SRR413616,0.145446978,0.022660957,-0.121757601,Cluster 2,PRJNA422434,5.283347536,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000380361,0.367212868,0.017959864,0.073597789,0.082179902,0.051030351,0.050657747,0.036526615,0.186281757,0.007714479,0.002761987,0.000620352,0.0001443,0.006454742,0.000605458,0.032042251,0,0.009436885,0.003041357,0.006694248,0.002177815,0.001536048,0,0.002457711,0.028413094,0.001582421,0,0
SRR413617,0.203619248,0.048660052,-0.099180606,Cluster 2,PRJNA422434,5.590930988,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000166071,0.27264233,0.000386446,0.149885693,0.097773364,0.034533287,0.067881334,0.052801617,0.061656973,0.005733551,0.000548272,0.011012655,0.0001401,0.004508142,0.009929678,0.003598663,0.001796957,0.104292099,0,0.028113311,0.001052236,0.000463171,0.000230925,0.001984366,0.065644954,0.000674071,0,0
SRR413618,0.384385091,-0.309008098,-0.011622256,Cluster 2,PRJNA422434,4.394429135,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0,0.656266486,0.0000984,0.064950036,0.041421878,0.03349567,0.01453247,0.023781384,0,0.009554396,0.007385942,0.010068503,0.001624333,0.019710048,0.005288965,0.007233064,0.000535805,0,0.001814226,0.000108513,0,0.004636858,0.000115047,0.008367483,0.029672256,0.003640645,0,0
SRR413619,0.13092222,-0.038682433,-0.057236268,Cluster 2,PRJNA422434,4.848557023,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000194585,0.396845932,0.125898386,0.088816436,0.058992795,0.06072873,0.043694411,0.023087504,0.022553763,0.01518238,0.000244828,0.012522644,0.000232,0.001935461,0.000729839,0.008367359,0.001712901,0.019710472,0.010625824,0.068928119,0.000512013,0.005127177,0,0.000219665,0.015762347,0.001045801,0,0.000679748
SRR413620,0.102385598,-0.012481417,-0.081686464,Cluster 2,PRJNA422434,4.322028903,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0.000312622,0.18436782,0.017527574,0.122531808,0.052502434,0.030383069,0.02352886,0.021411302,0.027163336,0.000144879,0.000160544,0,0.016611902,0.017166365,0.000897281,0.39046714,0.006089381,0.00498489,0.006450202,0.000131965,0.010494929,0.004500385,0.000282134,0.001467899,0.0000808,0.003771757,0,0.0000877
SRR413621,0.275961349,-0.192807922,0.035601781,Cluster 2,PRJNA422434,4.949976881,Han Chinese,Han Chinese,Han Chinese,Han Chinese_Cluster 2,0,0.51453398,0,0.055226598,0.044385176,0.063180076,0.018004846,0.03464987,0.00488869,0.104663316,0.001985834,0.030829422,0.008217092,0.016280652,0.000317598,0.006290409,0.000230621,0.057353266,0.011689363,0.0001646,0,0.000652262,0.000193013,0.000910074,0.000808146,0.000673394,0,0
